,학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자,소재지주소
3900,B000007495,안남초등학교,초등학교,1995-09-01,공립,본교,운영,경상남도 창원시 성산구 대방동  368,경상남도 창원시 성산구 가양로  158(대방동),9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,,35.2093859,128.7102417,2017-09-05,경상남도 창원시 성산구
3901,B000007496,대암초등학교,초등학교,2001-03-01,공립,본교,운영,경상남도 창원시 성산구 대방동  372,경상남도 창원시 성산구 창이대로899번길  23(대방동),9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,,35.2061359,128.7095434,2017-09-05,경상남도 창원시 성산구
3902,B000007497,반송초등학교,초등학교,1980-03-01,공립,본교,운영,경상남도 창원시 성산구 반림동  7,경상남도 창원시 성산구 반송로  133(반림동),9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,,35.237239,128.67091010000001,2017-09-05,경상남도 창원시 성산구
3903,B000007498,유목초등학교,초등학교,1986-09-11,공립,본교,운영,경상남도 창원시 성산구 반지동  34,경상남도 창원시 성산구 반송로29번길  15(반지동),9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,,35.2440427,128.66310990000002,2017-09-05,경상남도 창원시 성산구
3904,B000007499,토월초등학교,초등학교,1993-03-01,공립,본교,운영,경상남도 창원시 성산구 사파동  13,경상남도 창원시 성산구 비음로4번길  33-11(사파동),9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,,35.227172700000004,128.69902539999998,2017-09-05,경상남도 창원시 성산구
3905,B000007500,사파초등학교,초등학교,1989-09-01,공립,본교,운영,경상남도 창원시 성산구 사파동  144,경상남도 창원시 성산구 원이대로773번길  27(사파동),9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,,35.2199898,128.6972955,2017-09-05,경상남도 창원시 성산구
3906,B000007501,웅남초등학교,초등학교,1932-05-01,공립,본교,운영,경상남도 창원시 성산구 상남동  44-3,경상남도 창원시 성산구 단정로  75(상남동),9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,,35.2178244,128.68821499999999,2017-09-05,경상남도 창원시 성산구
3907,B000007502,동산초등학교,초등학교,1995-09-01,공립,본교,운영,경상남도 창원시 성산구 상남동  46,경상남도 창원시 성산구 단정로  126(상남동),9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,,35.2141534,128.69018300000002,2017-09-05,경상남도 창원시 성산구
3908,B000007503,창원상남초등학교,초등학교,1922-05-01,공립,본교,운영,경상남도 창원시 성산구 상남동  44-2,경상남도 창원시 성산구 토월로  140(상남동),9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,,35.2215222,128.6894436,2017-09-05,경상남도 창원시 성산구
3909,B000007504,외동초등학교,초등학교,1982-04-08,공립,본교,운영,경상남도 창원시 성산구 상남동 62,경상남도 창원시 성산구 토월로43번길 14,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,2016-12-28,35.216653799999996,128.6816365,2017-09-05,경상남도 창원시 성산구
3910,B000007505,용지초등학교,초등학교,1983-03-07,공립,본교,운영,경상남도 창원시 성산구 중앙동  22,경상남도 창원시 성산구 원이대로538번길  24(중앙동),9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,,35.2293265,128.6721851,2017-09-05,경상남도 창원시 성산구
3911,B000007506,도천초등학교,초등학교,1945-10-31,공립,본교,운영,경상남도 창원시 진해구 도천동  12,경상남도 창원시 진해구 충장로  10(도천동),9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,,35.15252460000001,128.654298,2017-09-05,경상남도 창원시 진해구
3912,B000007507,진해남산초등학교,초등학교,1961-04-01,공립,본교,운영,경상남도 창원시 진해구 제황산동 28-13,경상남도 창원시 진해구 태평로37번길 17,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,2016-12-28,35.1475468,128.6633621,2017-09-05,경상남도 창원시 진해구
3913,B000007735,제산초등학교,초등학교,2008-03-01,공립,본교,운영,경상남도 거제시 양정동  832,경상남도 거제시 제산로  70(양정동),9010000,경상남도교육청,9111000,경상남도거제교육지원청,2013-11-29,,34.8870983,128.6420044,2017-09-05,경상남도 거제시 양정동
3914,B000007509,진해중앙초등학교,초등학교,1946-05-31,공립,본교,운영,경상남도 창원시 진해구 태백동 5,경상남도 창원시 진해구 태백서로14번길 23(태백동),9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,2016-12-19,35.1547164,128.67535619999998,2017-09-05,경상남도 창원시 진해구
3915,B000007444,내서초등학교,초등학교,1923-11-01,공립,본교,운영,경상남도 창원시 마산회원구 두척동 550-1,경상남도 창원시 마산회원구 북성로 480(두척동),9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,2016-06-01,35.2377088,128.5453983,2017-09-05,경상남도 창원시 마산회원구
3916,B000007903,화개초등학교왕성분교장,초등학교,1942-04-01,공립,분교,운영,경상남도 하동군 화개면 범왕리  51-1,경상남도 하동군 화개면 화개로  967,9010000,경상남도교육청,9181000,경상남도하동교육지원청,2013-11-29,,35.2639152,127.63854909999999,2017-09-05,경상남도 하동군 화개면
3917,B000007904,산청초등학교,초등학교,1908-07-26,공립,본교,운영,경상남도 산청군 산청읍 산청리  290-1,경상남도 산청군 산청읍 꽃봉산로79번길  43,9010000,경상남도교육청,9191000,경상남도산청교육지원청,2013-11-29,,35.4171908,127.8750945,2017-09-05,경상남도 산청군 산청읍
3918,B000007905,차황초등학교,초등학교,1931-09-06,공립,본교,운영,경상남도 산청군 차황면 장위리  22,경상남도 산청군 차황면 친환경로  3575,9010000,경상남도교육청,9191000,경상남도산청교육지원청,2013-11-29,,35.4635646,127.92706770000001,2017-09-05,경상남도 산청군 차황면
3919,B000007906,금서초등학교,초등학교,1922-06-07,공립,본교,운영,경상남도 산청군 금서면 화계리  671,경상남도 산청군 금서면 화계오봉로  12,9010000,경상남도교육청,9191000,경상남도산청교육지원청,2013-11-29,,35.4607313,127.79269409999999,2017-09-05,경상남도 산청군 금서면
3920,B000007907,생초초등학교,초등학교,1927-09-03,공립,본교,운영,경상남도 산청군 생초면 어서리  351,경상남도 산청군 생초면 생초로38번길  21,9010000,경상남도교육청,9191000,경상남도산청교육지원청,2013-11-29,,35.494755299999994,127.83620020000001,2017-09-05,경상남도 산청군 생초면
3921,B000007908,덕산초등학교,초등학교,1921-04-01,공립,본교,운영,경상남도 산청군 시천면 사리 835,경상남도 산청군 시천면 덕산대포로 15,9010000,경상남도교육청,9191000,경상남도산청교육지원청,2013-11-29,2016-09-08,35.278895899999995,127.8370719,2017-09-05,경상남도 산청군 시천면
3922,B000007909,단성초등학교,초등학교,1908-10-27,공립,본교,운영,경상남도 산청군 단성면 성내리  596-2,경상남도 산청군 단성면 목화로961번길  10,9010000,경상남도교육청,9191000,경상남도산청교육지원청,2013-11-29,,35.29719779999999,127.9561225,2017-09-05,경상남도 산청군 단성면
3923,B000007910,단계초등학교,초등학교,1922-04-26,공립,본교,운영,경상남도 산청군 신등면 단계리  663,경상남도 산청군 신등면 신차로  514,9010000,경상남도교육청,9191000,경상남도산청교육지원청,2013-11-29,,35.378761499999996,128.010256,2017-09-05,경상남도 산청군 신등면
3924,B000007911,도산초등학교,초등학교,1950-04-18,공립,본교,운영,경상남도 산청군 신안면 문대리  589-3,경상남도 산청군 신안면 신차로  3-3,9010000,경상남도교육청,9191000,경상남도산청교육지원청,2013-11-29,,35.33541470000001,127.99983190000002,2017-09-05,경상남도 산청군 신안면
3925,B000007912,신안초등학교,초등학교,1929-09-04,공립,본교,운영,경상남도 산청군 신안면 하정리  721,경상남도 산청군 신안면 원지로4번길  18,9010000,경상남도교육청,9191000,경상남도산청교육지원청,2013-11-29,,35.3018699,127.9721107,2017-09-05,경상남도 산청군 신안면
3926,B000007913,생비량초등학교,초등학교,1931-05-24,공립,본교,운영,경상남도 산청군 생비량면 도리 595-1,경상남도 산청군 생비량면 비량로 51-3,9010000,경상남도교육청,9191000,경상남도산청교육지원청,2013-11-29,2016-12-28,35.346267600000004,128.0467668,2017-09-05,경상남도 산청군 생비량면
3927,B000007914,오부초등학교,초등학교,1931-04-27,공립,본교,운영,경상남도 산청군 오부면 오전리  840,경상남도 산청군 오부면 오동로  649,9010000,경상남도교육청,9191000,경상남도산청교육지원청,2013-11-29,,35.499454799999995,127.88673,2017-09-05,경상남도 산청군 오부면
3928,B000007915,삼장초등학교,초등학교,1930-04-01,공립,본교,운영,경상남도 산청군 삼장면 석남리  188,경상남도 산청군 삼장면 친환경로  764,9010000,경상남도교육청,9191000,경상남도산청교육지원청,2013-11-29,,35.3349723,127.8390834,2017-09-05,경상남도 산청군 삼장면
3929,B000007916,신천초등학교,초등학교,1938-04-01,공립,본교,운영,경상남도 산청군 시천면 동당리  75-4,경상남도 산청군 시천면 지리산대로  1030-2,9010000,경상남도교육청,9191000,경상남도산청교육지원청,2013-11-29,,35.2597708,127.78050800000001,2017-09-05,경상남도 산청군 시천면
3930,B000007917,위성초등학교,초등학교,1964-09-01,공립,본교,운영,경상남도 함양군 함양읍 교산리  201,경상남도 함양군 함양읍 위성초등길  18,9010000,경상남도교육청,9201000,경상남도함양교육지원청,2013-11-29,,35.523814200000004,127.73232959999999,2017-09-05,경상남도 함양군 함양읍
3931,B000007918,위림초등학교,초등학교,1947-04-16,공립,본교,운영,경상남도 함양군 함양읍 백연리  511,경상남도 함양군 함양읍 함양남서로  1234,9010000,경상남도교육청,9201000,경상남도함양교육지원청,2013-11-29,,35.5209989,127.71928429999998,2017-09-05,경상남도 함양군 함양읍
3932,B000007919,함양초등학교,초등학교,1911-06-01,공립,본교,운영,경상남도 함양군 함양읍 운림리 27-1,경상남도 함양군 함양읍 고운로 43,9010000,경상남도교육청,9201000,경상남도함양교육지원청,2013-11-29,2016-08-01,35.5213692,127.72559469999999,2017-09-05,경상남도 함양군 함양읍
3933,B000007920,수동초등학교,초등학교,1920-04-10,공립,본교,운영,경상남도 함양군 수동면 화산리 1354,경상남도 함양군 수동면 연화산길 18-1,9010000,경상남도교육청,9201000,경상남도함양교육지원청,2013-11-29,2016-12-28,35.522982,127.7902959,2017-09-05,경상남도 함양군 수동면
3934,B000007921,안의초등학교,초등학교,1912-04-04,공립,본교,운영,경상남도 함양군 안의면 당본리  203,경상남도 함양군 안의면 안의초등길  8,9010000,경상남도교육청,9201000,경상남도함양교육지원청,2013-11-29,,35.6295198,127.8092881,2017-09-05,경상남도 함양군 안의면
3935,B000007922,서하초등학교,초등학교,1934-04-01,공립,본교,운영,경상남도 함양군 서하면 송계리  869,경상남도 함양군 서하면 육십령로  2117,9010000,경상남도교육청,9201000,경상남도함양교육지원청,2013-11-29,,35.6489809,127.6982216,2017-09-05,경상남도 함양군 서하면
3936,B000007945,가북초등학교,초등학교,1927-10-13,공립,본교,운영,경상남도 거창군 가북면 우혜리  1891-3,경상남도 거창군 가북면 가북로  628,9010000,경상남도교육청,9211000,경상남도거창교육지원청,2013-11-29,,35.762767499999995,127.99263290000002,2017-09-05,경상남도 거창군 가북면
3937,B000007924,지곡초등학교,초등학교,1907-04-01,공립,본교,운영,경상남도 함양군 지곡면 개평리  287-1,경상남도 함양군 지곡면 개평길  12,9010000,경상남도교육청,9201000,경상남도함양교육지원청,2013-11-29,,35.565962799999994,127.77112460000001,2017-09-05,경상남도 함양군 지곡면
3938,B000007465,완월초등학교,초등학교,1938-04-01,공립,본교,운영,경상남도 창원시 마산합포구 완월동  12-8,경상남도 창원시 마산합포구 고운로  201(완월동),9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,,35.2000736,128.56327720000002,2017-09-05,경상남도 창원시 마산합포구
3939,B000007511,석동초등학교,초등학교,2003-09-01,공립,본교,운영,경상남도 창원시 진해구 석동  634-1,경상남도 창원시 진해구 석동로  85(석동),9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,,35.157610999999996,128.7067171,2017-09-05,경상남도 창원시 진해구
3940,B000007512,장복초등학교,초등학교,2008-03-01,공립,본교,운영,경상남도 창원시 진해구 석동  674,경상남도 창원시 진해구 진해대로728번길  21(석동),9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,,35.1575999,128.6951594,2017-09-05,경상남도 창원시 진해구
